user_id,session_id,event_time,event_type,page,product_id,price,revenue,device,country,event_date,funnel_step
U0360,sess_360_0_1758067200,17-09-2025 05:30,subscription_start,home,,0,0,web,IN,17-09-2025,Other
U0399,sess_399_4_1758067200,17-09-2025 05:31,payment_success,blog,P648,49.99,49.99,web,IN,17-09-2025,Conversion
U0399,sess_399_4_1758067200,17-09-2025 05:32,product_view,home,P627,0,0,web,IN,17-09-2025,Product View
U0360,sess_360_0_1758067200,17-09-2025 05:37,product_view,pricing,P877,0,0,web,IN,17-09-2025,Product View
U0260,sess_260_2_1758067200,17-09-2025 06:48,search,blog,,0,0,web,US,17-09-2025,Other
U0260,sess_260_2_1758067200,17-09-2025 06:49,product_view,blog,P300,0,0,web,US,17-09-2025,Product View
U0260,sess_260_2_1758067200,17-09-2025 06:51,sign_up,home,,0,0,web,US,17-09-2025,Other
U0260,sess_260_2_1758067200,17-09-2025 06:52,page_view,product_listing,,0,0,web,US,17-09-2025,Other
U0260,sess_260_2_1758067200,17-09-2025 06:53,page_view,pricing,,0,0,web,US,17-09-2025,Other
U0260,sess_260_2_1758067200,17-09-2025 06:54,page_view,home,,0,0,web,US,17-09-2025,Other
U0260,sess_260_2_1758067200,17-09-2025 06:54,checkout_start,checkout,P536,0,0,web,US,17-09-2025,Checkout
U0287,sess_287_0_1758067200,17-09-2025 07:13,sign_up,home,,0,0,web,IN,17-09-2025,Other
U0287,sess_287_0_1758067200,17-09-2025 07:15,sign_up,home,,0,0,web,IN,17-09-2025,Other
U0287,sess_287_0_1758067200,17-09-2025 07:18,search,blog,,0,0,web,IN,17-09-2025,Other
U0287,sess_287_0_1758067200,17-09-2025 07:21,page_view,product_detail,,0,0,web,IN,17-09-2025,Product View
U0260,sess_260_2_1758067200,17-09-2025 07:23,page_view,cart,,0,0,web,US,17-09-2025,Add to Cart
U0287,sess_287_0_1758067200,17-09-2025 07:25,checkout_start,home,P870,0,0,web,IN,17-09-2025,Other
U0287,sess_287_0_1758067200,17-09-2025 07:25,checkout_start,pricing,P711,0,0,web,IN,17-09-2025,Other
U0260,sess_260_2_1758067200,17-09-2025 07:28,product_view,home,P311,0,0,web,US,17-09-2025,Product View
U0170,sess_170_0_1758067200,17-09-2025 07:30,page_view,account,,0,0,web,IN,17-09-2025,Other
U0170,sess_170_0_1758067200,17-09-2025 07:31,page_view,product_detail,,0,0,web,IN,17-09-2025,Product View
U0326,sess_326_4_1758067200,17-09-2025 07:50,product_view,blog,P589,0,0,web,IN,17-09-2025,Product View
U0326,sess_326_4_1758067200,17-09-2025 07:54,checkout_start,account,P108,0,0,web,IN,17-09-2025,Other
U0252,sess_252_0_1758067200,17-09-2025 08:08,search,pricing,,0,0,web,US,17-09-2025,Other
U0252,sess_252_0_1758067200,17-09-2025 08:13,page_view,home,,0,0,web,US,17-09-2025,Other
U0252,sess_252_0_1758067200,17-09-2025 08:13,logout,home,,0,0,web,US,17-09-2025,Other
U0252,sess_252_0_1758067200,17-09-2025 08:15,add_to_cart,blog,P154,0,0,web,US,17-09-2025,Add to Cart
U0252,sess_252_0_1758067200,17-09-2025 08:16,checkout_start,account,P767,0,0,web,US,17-09-2025,Other
U0252,sess_252_0_1758067200,17-09-2025 08:18,product_view,home,P139,0,0,web,US,17-09-2025,Product View
U0252,sess_252_0_1758067200,17-09-2025 08:20,page_view,blog,,0,0,web,US,17-09-2025,Other
U0252,sess_252_0_1758067200,17-09-2025 08:23,page_view,blog,,0,0,web,US,17-09-2025,Other
U0252,sess_252_0_1758067200,17-09-2025 08:32,add_to_cart,product_detail,P900,0,0,web,US,17-09-2025,Add to Cart
U0298,sess_298_4_1758067200,17-09-2025 08:48,product_view,checkout,P493,0,0,ios,IN,17-09-2025,Checkout
U0298,sess_298_4_1758067200,17-09-2025 08:52,page_view,cart,,0,0,ios,IN,17-09-2025,Add to Cart
U0298,sess_298_4_1758067200,17-09-2025 08:54,page_view,cart,,0,0,ios,IN,17-09-2025,Add to Cart
U0298,sess_298_4_1758067200,17-09-2025 08:56,product_view,pricing,P244,0,0,ios,IN,17-09-2025,Product View
U0298,sess_298_4_1758067200,17-09-2025 09:00,page_view,account,,0,0,ios,IN,17-09-2025,Other
U0298,sess_298_4_1758067200,17-09-2025 09:02,page_view,product_listing,,0,0,ios,IN,17-09-2025,Other
U0298,sess_298_4_1758067200,17-09-2025 09:08,sign_up,blog,,0,0,ios,IN,17-09-2025,Other
U0298,sess_298_4_1758067200,17-09-2025 09:12,subscription_start,checkout,,0,0,ios,IN,17-09-2025,Checkout
U0230,sess_230_0_1758067200,17-09-2025 09:47,checkout_start,home,P998,0,0,web,IN,17-09-2025,Other
U0230,sess_230_0_1758067200,17-09-2025 09:52,page_view,account,,0,0,web,IN,17-09-2025,Other
U0230,sess_230_0_1758067200,17-09-2025 09:53,add_to_cart,account,P516,0,0,web,IN,17-09-2025,Add to Cart
U0292,sess_292_1_1758067200,17-09-2025 09:56,logout,product_detail,,0,0,android,IN,17-09-2025,Product View
U0292,sess_292_1_1758067200,17-09-2025 09:57,product_view,checkout,P732,0,0,android,IN,17-09-2025,Checkout
U0292,sess_292_1_1758067200,17-09-2025 10:04,subscription_start,pricing,,0,0,android,IN,17-09-2025,Other
U0292,sess_292_1_1758067200,17-09-2025 10:05,page_view,product_detail,,0,0,android,IN,17-09-2025,Product View
U0292,sess_292_1_1758067200,17-09-2025 10:06,search,blog,,0,0,android,IN,17-09-2025,Other
U0254,sess_254_5_1758067200,17-09-2025 11:24,search,home,,0,0,web,US,17-09-2025,Other
U0254,sess_254_5_1758067200,17-09-2025 11:26,page_view,checkout,,0,0,web,US,17-09-2025,Checkout
U0204,sess_204_2_1758067200,17-09-2025 11:31,add_to_cart,blog,P556,0,0,web,US,17-09-2025,Add to Cart
U0204,sess_204_2_1758067200,17-09-2025 11:33,product_view,cart,P205,0,0,web,US,17-09-2025,Add to Cart
U0204,sess_204_2_1758067200,17-09-2025 11:34,checkout_start,cart,P799,0,0,web,US,17-09-2025,Add to Cart
U0138,sess_138_4_1758067200,17-09-2025 11:37,product_view,product_detail,P595,0,0,web,IN,17-09-2025,Product View
U0138,sess_138_4_1758067200,17-09-2025 11:39,product_view,home,P544,0,0,web,IN,17-09-2025,Product View
U0138,sess_138_4_1758067200,17-09-2025 11:39,product_view,checkout,P309,0,0,web,IN,17-09-2025,Checkout
U0204,sess_204_2_1758067200,17-09-2025 11:40,checkout_start,blog,P377,0,0,web,US,17-09-2025,Other
U0204,sess_204_2_1758067200,17-09-2025 11:43,page_view,cart,,0,0,web,US,17-09-2025,Add to Cart
U0204,sess_204_2_1758067200,17-09-2025 11:43,sign_up,checkout,,0,0,web,US,17-09-2025,Checkout
U0138,sess_138_4_1758067200,17-09-2025 11:49,page_view,home,,0,0,web,IN,17-09-2025,Other
U0204,sess_204_2_1758067200,17-09-2025 11:56,logout,product_listing,,0,0,web,US,17-09-2025,Other
U0132,sess_132_8_1758067200,17-09-2025 12:25,add_to_cart,checkout,P212,0,0,android,IN,17-09-2025,Checkout
U0099,sess_99_6_1758067200,17-09-2025 12:25,product_view,product_detail,P567,0,0,ios,US,17-09-2025,Product View
U0132,sess_132_8_1758067200,17-09-2025 12:27,add_to_cart,product_listing,P820,0,0,android,IN,17-09-2025,Add to Cart
U0099,sess_99_6_1758067200,17-09-2025 12:28,product_view,product_detail,P269,0,0,ios,US,17-09-2025,Product View
U0132,sess_132_8_1758067200,17-09-2025 12:29,page_view,checkout,,0,0,android,IN,17-09-2025,Checkout
U0132,sess_132_8_1758067200,17-09-2025 12:29,add_to_cart,cart,P697,0,0,android,IN,17-09-2025,Add to Cart
U0132,sess_132_8_1758067200,17-09-2025 12:35,page_view,checkout,,0,0,android,IN,17-09-2025,Checkout
U0099,sess_99_6_1758067200,17-09-2025 12:35,page_view,blog,,0,0,ios,US,17-09-2025,Other
U0384,sess_384_6_1758067200,17-09-2025 12:37,search,pricing,,0,0,web,IN,17-09-2025,Other
U0132,sess_132_8_1758067200,17-09-2025 12:37,page_view,checkout,,0,0,android,IN,17-09-2025,Checkout
U0384,sess_384_6_1758067200,17-09-2025 12:39,logout,product_detail,,0,0,web,IN,17-09-2025,Product View
U0132,sess_132_8_1758067200,17-09-2025 12:40,product_view,pricing,P424,0,0,android,IN,17-09-2025,Product View
U0384,sess_384_6_1758067200,17-09-2025 12:40,logout,account,,0,0,web,IN,17-09-2025,Other
U0384,sess_384_6_1758067200,17-09-2025 12:40,search,account,,0,0,web,IN,17-09-2025,Other
U0384,sess_384_6_1758067200,17-09-2025 12:52,page_view,home,,0,0,web,IN,17-09-2025,Other
U0384,sess_384_6_1758067200,17-09-2025 12:53,payment_success,pricing,P341,19.99,19.99,web,IN,17-09-2025,Conversion
U0384,sess_384_6_1758067200,17-09-2025 12:55,page_view,blog,,0,0,web,IN,17-09-2025,Other
U0173,sess_173_0_1758067200,17-09-2025 12:57,product_view,pricing,P622,0,0,web,IN,17-09-2025,Product View
U0173,sess_173_0_1758067200,17-09-2025 13:02,page_view,product_detail,,0,0,web,IN,17-09-2025,Product View
U0081,sess_81_4_1758067200,17-09-2025 13:05,add_to_cart,blog,P672,0,0,web,IN,17-09-2025,Add to Cart
U0173,sess_173_0_1758067200,17-09-2025 13:05,logout,account,,0,0,web,IN,17-09-2025,Other
U0173,sess_173_0_1758067200,17-09-2025 13:06,search,product_listing,,0,0,web,IN,17-09-2025,Other
U0173,sess_173_0_1758067200,17-09-2025 13:07,add_to_cart,product_listing,P623,0,0,web,IN,17-09-2025,Add to Cart
U0191,sess_191_0_1758067200,17-09-2025 13:07,add_to_cart,blog,P309,0,0,web,IN,17-09-2025,Add to Cart
U0173,sess_173_0_1758067200,17-09-2025 13:07,payment_success,blog,P723,99.99,99.99,web,IN,17-09-2025,Conversion
U0191,sess_191_0_1758067200,17-09-2025 13:08,product_view,product_listing,P899,0,0,web,IN,17-09-2025,Product View
U0173,sess_173_0_1758067200,17-09-2025 13:09,page_view,account,,0,0,web,IN,17-09-2025,Other
U0081,sess_81_4_1758067200,17-09-2025 13:09,checkout_start,checkout,P890,0,0,web,IN,17-09-2025,Checkout
U0081,sess_81_4_1758067200,17-09-2025 13:10,payment_success,blog,P246,49.99,49.99,web,IN,17-09-2025,Conversion
U0081,sess_81_4_1758067200,17-09-2025 13:11,product_view,home,P392,0,0,web,IN,17-09-2025,Product View
U0081,sess_81_4_1758067200,17-09-2025 13:14,product_view,account,P861,0,0,web,IN,17-09-2025,Product View
U0191,sess_191_0_1758067200,17-09-2025 13:15,page_view,cart,,0,0,web,IN,17-09-2025,Add to Cart
U0081,sess_81_4_1758067200,17-09-2025 13:17,page_view,checkout,,0,0,web,IN,17-09-2025,Checkout
U0173,sess_173_0_1758067200,17-09-2025 13:18,sign_up,account,,0,0,web,IN,17-09-2025,Other
U0081,sess_81_4_1758067200,17-09-2025 13:19,search,checkout,,0,0,web,IN,17-09-2025,Checkout
U0081,sess_81_4_1758067200,17-09-2025 13:25,login,cart,,0,0,web,IN,17-09-2025,Add to Cart
U0295,sess_295_0_1758067200,17-09-2025 14:25,add_to_cart,product_detail,P653,0,0,web,IN,17-09-2025,Add to Cart
U0295,sess_295_0_1758067200,17-09-2025 14:27,page_view,product_listing,,0,0,web,IN,17-09-2025,Other
U0295,sess_295_0_1758067200,17-09-2025 14:29,checkout_start,home,P523,0,0,web,IN,17-09-2025,Other
U0295,sess_295_0_1758067200,17-09-2025 14:33,page_view,account,,0,0,web,IN,17-09-2025,Other
U0497,sess_497_1_1758067200,17-09-2025 14:38,product_view,blog,P277,0,0,web,IN,17-09-2025,Product View
U0295,sess_295_0_1758067200,17-09-2025 14:40,page_view,pricing,,0,0,web,IN,17-09-2025,Other
U0497,sess_497_1_1758067200,17-09-2025 14:42,page_view,account,,0,0,web,IN,17-09-2025,Other
U0497,sess_497_1_1758067200,17-09-2025 14:45,product_view,product_detail,P843,0,0,web,IN,17-09-2025,Product View
U0497,sess_497_1_1758067200,17-09-2025 14:46,page_view,pricing,,0,0,web,IN,17-09-2025,Other
U0497,sess_497_1_1758067200,17-09-2025 14:47,product_view,product_detail,P970,0,0,web,IN,17-09-2025,Product View
U0497,sess_497_1_1758067200,17-09-2025 14:48,sign_up,pricing,,0,0,web,IN,17-09-2025,Other
U0497,sess_497_1_1758067200,17-09-2025 14:48,product_view,home,P261,0,0,web,IN,17-09-2025,Product View
U0332,sess_332_1_1758067200,17-09-2025 14:49,page_view,account,,0,0,web,US,17-09-2025,Other
U0295,sess_295_0_1758067200,17-09-2025 14:50,add_to_cart,checkout,P625,0,0,web,IN,17-09-2025,Checkout
U0332,sess_332_1_1758067200,17-09-2025 14:52,search,account,,0,0,web,US,17-09-2025,Other
U0332,sess_332_1_1758067200,17-09-2025 14:57,product_view,checkout,P600,0,0,web,US,17-09-2025,Checkout
U0497,sess_497_1_1758067200,17-09-2025 14:58,sign_up,home,,0,0,web,IN,17-09-2025,Other
U0046,sess_46_0_1758067200,17-09-2025 15:07,add_to_cart,cart,P953,0,0,ios,IN,17-09-2025,Add to Cart
U0497,sess_497_1_1758067200,17-09-2025 15:08,page_view,account,,0,0,web,IN,17-09-2025,Other
U0046,sess_46_0_1758067200,17-09-2025 15:09,sign_up,home,,0,0,ios,IN,17-09-2025,Other
U0046,sess_46_0_1758067200,17-09-2025 15:11,page_view,blog,,0,0,ios,IN,17-09-2025,Other
U0046,sess_46_0_1758067200,17-09-2025 15:22,search,product_detail,,0,0,ios,IN,17-09-2025,Product View
U0073,sess_73_3_1758067200,17-09-2025 15:23,page_view,cart,,0,0,web,US,17-09-2025,Add to Cart
U0366,sess_366_4_1758067200,17-09-2025 17:21,page_view,product_listing,,0,0,web,IN,17-09-2025,Other
U0245,sess_245_4_1758067200,17-09-2025 17:30,product_view,blog,P714,0,0,web,IN,17-09-2025,Product View
U0245,sess_245_4_1758067200,17-09-2025 17:35,page_view,product_listing,,0,0,web,IN,17-09-2025,Other
U0493,sess_493_0_1758067200,17-09-2025 18:23,product_view,account,P256,0,0,web,GB,17-09-2025,Product View
U0493,sess_493_0_1758067200,17-09-2025 18:28,page_view,home,,0,0,web,GB,17-09-2025,Other
U0439,sess_439_2_1758067200,17-09-2025 18:40,logout,blog,,0,0,web,IN,17-09-2025,Other
U0439,sess_439_2_1758067200,17-09-2025 18:42,page_view,home,,0,0,web,IN,17-09-2025,Other
U0439,sess_439_2_1758067200,17-09-2025 18:44,login,home,,0,0,web,IN,17-09-2025,Other
U0439,sess_439_2_1758067200,17-09-2025 18:44,page_view,pricing,,0,0,web,IN,17-09-2025,Other
U0439,sess_439_2_1758067200,17-09-2025 18:49,page_view,product_detail,,0,0,web,IN,17-09-2025,Product View
U0439,sess_439_2_1758067200,17-09-2025 19:05,page_view,product_listing,,0,0,web,IN,17-09-2025,Other
U0278,sess_278_0_1758067200,17-09-2025 20:09,page_view,account,,0,0,web,IN,17-09-2025,Other
U0278,sess_278_0_1758067200,17-09-2025 20:12,checkout_start,product_listing,P647,0,0,web,IN,17-09-2025,Other
U0278,sess_278_0_1758067200,17-09-2025 20:12,product_view,checkout,P209,0,0,web,IN,17-09-2025,Checkout
U0278,sess_278_0_1758067200,17-09-2025 20:17,page_view,pricing,,0,0,web,IN,17-09-2025,Other
U0278,sess_278_0_1758067200,17-09-2025 20:24,add_to_cart,cart,P520,0,0,web,IN,17-09-2025,Add to Cart
U0278,sess_278_0_1758067200,17-09-2025 20:29,search,product_listing,,0,0,web,IN,17-09-2025,Other
U0151,sess_151_4_1758067200,17-09-2025 20:48,page_view,blog,,0,0,web,IN,17-09-2025,Other
U0151,sess_151_4_1758067200,17-09-2025 20:50,page_view,product_detail,,0,0,web,IN,17-09-2025,Product View
U0151,sess_151_4_1758067200,17-09-2025 20:52,page_view,pricing,,0,0,web,IN,17-09-2025,Other
U0151,sess_151_4_1758067200,17-09-2025 20:54,page_view,home,,0,0,web,IN,17-09-2025,Other
U0151,sess_151_4_1758067200,17-09-2025 20:55,sign_up,product_detail,,0,0,web,IN,17-09-2025,Product View
U0472,sess_472_3_1758067200,17-09-2025 20:56,add_to_cart,blog,P532,0,0,web,IN,17-09-2025,Add to Cart
U0151,sess_151_4_1758067200,17-09-2025 21:00,product_view,cart,P356,0,0,web,IN,17-09-2025,Add to Cart
U0472,sess_472_3_1758067200,17-09-2025 21:01,page_view,home,,0,0,web,IN,17-09-2025,Other
U0151,sess_151_4_1758067200,17-09-2025 21:04,checkout_start,account,P697,0,0,web,IN,17-09-2025,Other
U0050,sess_50_8_1758067200,17-09-2025 21:06,page_view,blog,,0,0,web,GB,17-09-2025,Other
U0050,sess_50_8_1758067200,17-09-2025 21:11,checkout_start,home,P324,0,0,web,GB,17-09-2025,Other
U0050,sess_50_8_1758067200,17-09-2025 21:12,page_view,blog,,0,0,web,GB,17-09-2025,Other
U0151,sess_151_4_1758067200,17-09-2025 21:13,sign_up,cart,,0,0,web,IN,17-09-2025,Add to Cart
U0050,sess_50_8_1758067200,17-09-2025 21:21,logout,product_listing,,0,0,web,GB,17-09-2025,Other
U0050,sess_50_8_1758067200,17-09-2025 21:22,page_view,product_detail,,0,0,web,GB,17-09-2025,Product View
U0084,sess_84_3_1758067200,17-09-2025 21:25,search,cart,,0,0,web,US,17-09-2025,Add to Cart
U0084,sess_84_3_1758067200,17-09-2025 21:30,page_view,home,,0,0,web,US,17-09-2025,Other
U0084,sess_84_3_1758067200,17-09-2025 21:33,product_view,account,P839,0,0,web,US,17-09-2025,Product View
U0084,sess_84_3_1758067200,17-09-2025 21:37,product_view,checkout,P476,0,0,web,US,17-09-2025,Checkout
U0084,sess_84_3_1758067200,17-09-2025 21:40,logout,checkout,,0,0,web,US,17-09-2025,Checkout
U0084,sess_84_3_1758067200,17-09-2025 21:41,page_view,checkout,,0,0,web,US,17-09-2025,Checkout
U0084,sess_84_3_1758067200,17-09-2025 21:46,add_to_cart,cart,P468,0,0,web,US,17-09-2025,Add to Cart
U0084,sess_84_3_1758067200,17-09-2025 21:49,page_view,checkout,,0,0,web,US,17-09-2025,Checkout
U0084,sess_84_3_1758067200,17-09-2025 21:49,checkout_start,blog,P497,0,0,web,US,17-09-2025,Other
U0355,sess_355_2_1758067200,17-09-2025 22:11,page_view,home,,0,0,web,IN,17-09-2025,Other
U0110,sess_110_0_1758067200,17-09-2025 22:14,product_view,checkout,P419,0,0,android,DE,17-09-2025,Checkout
U0193,sess_193_1_1758067200,17-09-2025 22:14,product_view,blog,P609,0,0,android,IN,17-09-2025,Product View
U0355,sess_355_2_1758067200,17-09-2025 22:15,product_view,cart,P718,0,0,web,IN,17-09-2025,Add to Cart
U0110,sess_110_0_1758067200,17-09-2025 22:16,checkout_start,cart,P865,0,0,android,DE,17-09-2025,Add to Cart
U0110,sess_110_0_1758067200,17-09-2025 22:16,page_view,product_detail,,0,0,android,DE,17-09-2025,Product View
U0193,sess_193_1_1758067200,17-09-2025 22:17,page_view,account,,0,0,android,IN,17-09-2025,Other
U0193,sess_193_1_1758067200,17-09-2025 22:20,product_view,account,P755,0,0,android,IN,17-09-2025,Product View
U0193,sess_193_1_1758067200,17-09-2025 22:22,search,checkout,,0,0,android,IN,17-09-2025,Checkout
U0110,sess_110_0_1758067200,17-09-2025 22:26,page_view,home,,0,0,android,DE,17-09-2025,Other
U0110,sess_110_0_1758067200,17-09-2025 22:30,page_view,home,,0,0,android,DE,17-09-2025,Other
U0193,sess_193_1_1758067200,17-09-2025 22:34,page_view,cart,,0,0,android,IN,17-09-2025,Add to Cart
U0193,sess_193_1_1758067200,17-09-2025 22:38,search,checkout,,0,0,android,IN,17-09-2025,Checkout
U0193,sess_193_1_1758067200,17-09-2025 22:39,add_to_cart,product_listing,P369,0,0,android,IN,17-09-2025,Add to Cart
U0015,sess_15_3_1758067200,17-09-2025 22:43,search,blog,,0,0,web,IN,17-09-2025,Other
U0193,sess_193_1_1758067200,17-09-2025 22:44,product_view,checkout,P434,0,0,android,IN,17-09-2025,Checkout
U0015,sess_15_3_1758067200,17-09-2025 22:45,checkout_start,cart,P647,0,0,web,IN,17-09-2025,Add to Cart
U0193,sess_193_1_1758067200,17-09-2025 22:49,sign_up,pricing,,0,0,android,IN,17-09-2025,Other
U0043,sess_43_2_1758153600,18-09-2025 00:10,page_view,cart,,0,0,web,US,18-09-2025,Add to Cart
U0043,sess_43_2_1758153600,18-09-2025 00:11,checkout_start,blog,P756,0,0,web,US,18-09-2025,Other
U0043,sess_43_2_1758153600,18-09-2025 00:13,page_view,product_detail,,0,0,web,US,18-09-2025,Product View
U0043,sess_43_2_1758153600,18-09-2025 00:14,product_view,home,P451,0,0,web,US,18-09-2025,Product View
U0043,sess_43_2_1758153600,18-09-2025 00:20,checkout_start,cart,P814,0,0,web,US,18-09-2025,Add to Cart
U0052,sess_52_6_1758153600,18-09-2025 00:25,page_view,checkout,,0,0,web,IN,18-09-2025,Checkout
U0052,sess_52_6_1758153600,18-09-2025 00:27,page_view,product_listing,,0,0,web,IN,18-09-2025,Other
U0043,sess_43_2_1758153600,18-09-2025 00:30,product_view,blog,P917,0,0,web,US,18-09-2025,Product View
U0052,sess_52_6_1758153600,18-09-2025 00:33,product_view,product_listing,P751,0,0,web,IN,18-09-2025,Product View
U0052,sess_52_6_1758153600,18-09-2025 00:33,search,pricing,,0,0,web,IN,18-09-2025,Other
U0052,sess_52_6_1758153600,18-09-2025 00:37,add_to_cart,cart,P700,0,0,web,IN,18-09-2025,Add to Cart
U0263,sess_263_1_1758153600,18-09-2025 00:39,checkout_start,product_detail,P611,0,0,web,SG,18-09-2025,Product View
U0052,sess_52_6_1758153600,18-09-2025 00:40,subscription_start,account,,0,0,web,IN,18-09-2025,Other
U0052,sess_52_6_1758153600,18-09-2025 00:40,page_view,pricing,,0,0,web,IN,18-09-2025,Other
U0263,sess_263_1_1758153600,18-09-2025 00:42,add_to_cart,checkout,P330,0,0,web,SG,18-09-2025,Checkout
U0263,sess_263_1_1758153600,18-09-2025 00:47,page_view,product_detail,,0,0,web,SG,18-09-2025,Product View
U0131,sess_131_1_1758153600,18-09-2025 01:33,page_view,checkout,,0,0,web,IN,18-09-2025,Checkout
U0131,sess_131_1_1758153600,18-09-2025 01:35,page_view,cart,,0,0,web,IN,18-09-2025,Add to Cart
U0131,sess_131_1_1758153600,18-09-2025 01:36,page_view,blog,,0,0,web,IN,18-09-2025,Other
U0131,sess_131_1_1758153600,18-09-2025 01:37,page_view,cart,,0,0,web,IN,18-09-2025,Add to Cart
U0131,sess_131_1_1758153600,18-09-2025 01:41,page_view,account,,0,0,web,IN,18-09-2025,Other
U0131,sess_131_1_1758153600,18-09-2025 01:57,checkout_start,cart,P376,0,0,web,IN,18-09-2025,Add to Cart
U0131,sess_131_1_1758153600,18-09-2025 01:58,search,account,,0,0,web,IN,18-09-2025,Other
U0131,sess_131_1_1758153600,18-09-2025 02:01,product_view,checkout,P174,0,0,web,IN,18-09-2025,Checkout
U0023,sess_23_4_1758153600,18-09-2025 02:59,product_view,account,P264,0,0,web,IN,18-09-2025,Product View
U0046,sess_46_6_1758153600,18-09-2025 07:15,page_view,cart,,0,0,ios,IN,18-09-2025,Add to Cart
U0046,sess_46_6_1758153600,18-09-2025 07:16,page_view,product_detail,,0,0,ios,IN,18-09-2025,Product View
U0046,sess_46_6_1758153600,18-09-2025 07:24,payment_success,checkout,P296,19.99,19.99,ios,IN,18-09-2025,Conversion
U0046,sess_46_6_1758153600,18-09-2025 07:25,add_to_cart,checkout,P855,0,0,ios,IN,18-09-2025,Checkout
U0454,sess_454_1_1758153600,18-09-2025 08:29,page_view,cart,,0,0,web,IN,18-09-2025,Add to Cart
U0454,sess_454_1_1758153600,18-09-2025 08:33,page_view,blog,,0,0,web,IN,18-09-2025,Other
U0454,sess_454_1_1758153600,18-09-2025 08:34,page_view,checkout,,0,0,web,IN,18-09-2025,Checkout
U0454,sess_454_1_1758153600,18-09-2025 08:37,page_view,product_listing,,0,0,web,IN,18-09-2025,Other
U0454,sess_454_1_1758153600,18-09-2025 08:41,search,blog,,0,0,web,IN,18-09-2025,Other
U0211,sess_211_0_1758153600,18-09-2025 09:35,product_view,account,P792,0,0,android,IN,18-09-2025,Product View
U0211,sess_211_0_1758153600,18-09-2025 09:38,add_to_cart,cart,P543,0,0,android,IN,18-09-2025,Add to Cart
U0211,sess_211_0_1758153600,18-09-2025 09:39,product_view,home,P267,0,0,android,IN,18-09-2025,Product View
U0211,sess_211_0_1758153600,18-09-2025 09:41,page_view,cart,,0,0,android,IN,18-09-2025,Add to Cart
U0211,sess_211_0_1758153600,18-09-2025 09:44,add_to_cart,product_listing,P588,0,0,android,IN,18-09-2025,Add to Cart
U0211,sess_211_0_1758153600,18-09-2025 09:45,add_to_cart,home,P400,0,0,android,IN,18-09-2025,Add to Cart
U0211,sess_211_0_1758153600,18-09-2025 09:59,page_view,blog,,0,0,android,IN,18-09-2025,Other
U0215,sess_215_0_1758153600,18-09-2025 12:26,payment_success,product_detail,P814,9.99,9.99,web,SG,18-09-2025,Conversion
U0215,sess_215_0_1758153600,18-09-2025 12:31,checkout_start,blog,P166,0,0,web,SG,18-09-2025,Other
U0215,sess_215_0_1758153600,18-09-2025 12:32,payment_success,checkout,P804,19.99,19.99,web,SG,18-09-2025,Conversion
U0215,sess_215_0_1758153600,18-09-2025 12:38,page_view,checkout,,0,0,web,SG,18-09-2025,Checkout
U0015,sess_15_1_1758153600,18-09-2025 13:12,login,account,,0,0,web,IN,18-09-2025,Other
U0081,sess_81_0_1758153600,18-09-2025 13:13,page_view,account,,0,0,web,IN,18-09-2025,Other
U0015,sess_15_1_1758153600,18-09-2025 13:14,add_to_cart,product_listing,P852,0,0,web,IN,18-09-2025,Add to Cart
U0015,sess_15_1_1758153600,18-09-2025 13:15,search,pricing,,0,0,web,IN,18-09-2025,Other
U0081,sess_81_0_1758153600,18-09-2025 13:16,checkout_start,cart,P522,0,0,web,IN,18-09-2025,Add to Cart
U0081,sess_81_0_1758153600,18-09-2025 13:16,page_view,cart,,0,0,web,IN,18-09-2025,Add to Cart
U0081,sess_81_0_1758153600,18-09-2025 13:17,payment_success,blog,P947,29.99,29.99,web,IN,18-09-2025,Conversion
U0015,sess_15_1_1758153600,18-09-2025 13:19,add_to_cart,checkout,P990,0,0,web,IN,18-09-2025,Checkout
U0015,sess_15_1_1758153600,18-09-2025 13:20,page_view,checkout,,0,0,web,IN,18-09-2025,Checkout
U0081,sess_81_0_1758153600,18-09-2025 13:23,search,account,,0,0,web,IN,18-09-2025,Other
U0015,sess_15_1_1758153600,18-09-2025 13:24,login,checkout,,0,0,web,IN,18-09-2025,Checkout
U0081,sess_81_0_1758153600,18-09-2025 13:29,page_view,blog,,0,0,web,IN,18-09-2025,Other
U0015,sess_15_1_1758153600,18-09-2025 13:36,subscription_start,product_listing,,0,0,web,IN,18-09-2025,Other
U0015,sess_15_1_1758153600,18-09-2025 13:37,checkout_start,blog,P135,0,0,web,IN,18-09-2025,Other
U0081,sess_81_0_1758153600,18-09-2025 13:43,search,cart,,0,0,web,IN,18-09-2025,Add to Cart
U0015,sess_15_1_1758153600,18-09-2025 13:44,sign_up,cart,,0,0,web,IN,18-09-2025,Add to Cart
U0131,sess_131_3_1758153600,18-09-2025 15:46,product_view,cart,P481,0,0,ios,SG,18-09-2025,Add to Cart
U0398,sess_398_3_1758153600,18-09-2025 16:28,search,product_detail,,0,0,web,IN,18-09-2025,Product View
U0398,sess_398_3_1758153600,18-09-2025 16:31,page_view,product_listing,,0,0,web,IN,18-09-2025,Other
U0398,sess_398_3_1758153600,18-09-2025 16:33,product_view,product_listing,P777,0,0,web,IN,18-09-2025,Product View
U0398,sess_398_3_1758153600,18-09-2025 16:34,add_to_cart,account,P903,0,0,web,IN,18-09-2025,Add to Cart
